algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
TIRMOO,613_fri_c3_250_5,0.21679351104463487,-3.0576198809410062,0.9468267458941857,83,203.58965039253235
TIRMOO,1089_USCrime,33.301236338145685,7.01118904713768,0.42333422215756367,70,295.22782945632935
TIRMOO,594_fri_c2_100_5,0.9504132681977158,-0.1017167396509216,-0.05561717040900471,37,55.089197397232056
TIRMOO,579_fri_c0_250_5,0.17631369616510434,-3.4709810117927344,0.9575163398315756,86,225.87818837165833
TIRMOO,1196_BNG_pharynx,300.5437278175653,11.411186520504977,0.4843725413785148,85,852.5035502910614
TIRMOO,1027_ESL,0.5244609641922107,-1.2907685574316183,0.8528667505740225,92,301.15756034851074
TIRMOO,586_fri_c3_1000_25,0.3445153213126146,-2.131233430920858,0.8730857917718915,52,46.63637185096741
TIRMOO,706_sleuth_case1202,60.21199118750164,8.19574304328081,0.6284391815219899,52,290.51991176605225
TIRMOO,605_fri_c2_250_25,0.5425799247753336,-1.2228397552884749,0.7166642334859663,68,41.238747358322144
TIRMOO,537_houses,67511.36179590636,22.240102371196453,0.6591467423614881,151,1174.9647707939148
TIRMOO,banana,0.6800408025871972,-0.7712049576148784,0.5351549151378818,94,707.2228281497955
TIRMOO,620_fri_c1_1000_25,0.3669178876688759,-2.005234390565614,0.8633384451669712,59,49.99694323539734
TIRMOO,611_fri_c3_100_5,0.39778865614879433,-1.8436688588749177,0.8676153805193265,44,57.03593158721924
TIRMOO,522_pm10,0.8395553455500057,-0.34976575567188656,0.15479693267219918,95,297.7247064113617
TIRMOO,556_analcatdata_apnea2,1602.3445418471563,14.758446348642616,0.7348129337410687,73,313.40838599205017
TIRMOO,650_fri_c0_500_50,0.3167097280974845,-2.299539217669666,0.9052045850938268,44,17.599875926971436
TIRMOO,633_fri_c0_500_25,0.344357419487181,-2.1321503017380468,0.8795646231790619,67,43.44606256484985
TIRMOO,561_cpu,3.4305268427939817,2.46542769573004,0.9990324157165978,82,283.19500708580017
TIRMOO,590_fri_c0_1000_50,0.4556147330580505,-1.57221542045545,0.7746764271156813,52,25.689268827438354
TIRMOO,1029_LEV,0.607952576170302,-0.995316799556009,0.5404643830291695,94,322.24490308761597
TIRMOO,592_fri_c4_1000_25,0.39708065093360306,-1.8472317359221107,0.835702543061591,56,47.64062714576721
TIRMOO,586_fri_c3_1000_25,0.3970475991892443,-1.84739821655983,0.8463117993542064,61,49.019014835357666
TIRMOO,584_fri_c4_500_25,0.4060271686138855,-1.802670407702215,0.8429992600163755,62,36.72493386268616
TIRMOO,658_fri_c3_250_25,0.44818064287714554,-1.6051178142617224,0.7895275298980948,64,37.15765142440796
TIRMOO,649_fri_c0_500_5,0.25352082627616995,-2.7446186087796987,0.9443415171697681,94,258.1727137565613
TIRMOO,606_fri_c2_1000_10,0.3477774818342033,-2.112384847480969,0.8764067145950415,80,135.48498678207397
TIRMOO,615_fri_c4_250_10,3.340736290464825,2.412382457881718,-10.708829206713723,82,104.65841007232666
TIRMOO,562_cpu_small,3.126831388349615,2.2800403116067196,0.971806275616514,97,636.3807475566864
TIRMOO,594_fri_c2_100_5,0.43482799622339796,-1.6656094741393657,0.8229202869700538,41,56.284873723983765
TIRMOO,627_fri_c2_500_10,0.28108087214539523,-2.5382256996521124,0.913914546957976,92,124.70293712615967
TIRMOO,604_fri_c4_500_10,0.25957712294232244,-2.697402844589063,0.9383212597042572,79,122.46420073509216
TIRMOO,201_pol,22.230082148877276,6.202892846750725,0.721533705080392,77,211.60809016227722
TIRMOO,207_autoPrice,35225.8801219529,20.93907264434755,-76.22833777793943,62,287.79910707473755
TIRMOO,505_tecator,0.7013776516775145,-0.709417608467514,0.9972736664843215,73,139.32816290855408
TIRMOO,586_fri_c3_1000_25,0.36031108257780947,-2.0415750047910843,0.8731653722263684,62,52.33754825592041
TIRMOO,485_analcatdata_vehicle,206.64984316086358,10.6620515639944,0.49783429412680025,43,35.25391411781311
TIRMOO,592_fri_c4_1000_25,0.39991314020138297,-1.8330158099021265,0.8393085676132203,58,45.28513860702515
TIRMOO,579_fri_c0_250_5,0.23514032891262795,-2.8951455974972817,0.9356207018636562,86,246.01212573051453
TIRMOO,225_puma8NH,3.2052993357078905,2.3296109649763497,0.6785921893706905,77,2874.0730431079865
TIRMOO,562_cpu_small,3.1836400201154404,2.3160504051630304,0.9698378326491349,106,654.3310935497284
TIRMOO,607_fri_c4_1000_50,0.5257472777639471,-1.2858692844547681,0.7253364836582087,44,18.234204292297363
TIRMOO,215_2dplanes,1.1860281442689908,0.341220061412549,0.9276871288592268,85,699.281848192215
TIRMOO,634_fri_c2_100_10,0.5863283584144249,-1.0677506154900076,0.6263817658031393,52,38.945746421813965
TIRMOO,635_fri_c0_250_10,0.23748587436616914,-2.875294267258403,0.9403450490426282,68,116.69018936157227
TIRMOO,597_fri_c2_500_5,0.1697820857728504,-3.546479025194572,0.968409052512079,92,241.01283884048462
TIRMOO,621_fri_c0_100_10,0.4873800109217444,-1.437422300564251,0.7343081417989334,38,39.24682426452637
TIRMOO,654_fri_c0_500_10,0.21776185513766824,-3.048706441861065,0.9423441160143035,83,130.0360770225525
TIRMOO,690_visualizing_galaxy,15.805630443479629,5.520732467470072,0.973113304592671,109,288.2024550437927
TIRMOO,628_fri_c3_1000_5,0.19557494133253345,-3.263623282770602,0.9646429071474039,86,242.4725387096405
TIRMOO,598_fri_c0_1000_25,0.32665734762971366,-2.2376870481133855,0.8823914936004453,70,59.83547592163086
TIRMOO,645_fri_c3_500_50,0.5982682183586336,-1.027432199811497,0.6401450097596415,40,15.644547700881958
TIRMOO,537_houses,61558.234052369706,22.055477801865337,0.7242482671396822,71,1132.5860629081726
TIRMOO,227_cpu_small,3.2045941850986583,2.32917092608348,0.969917456750838,85,645.7282729148865
TIRMOO,225_puma8NH,3.088158342720852,2.2551498152715217,0.7000425155108776,82,2805.665163755417
TIRMOO,titanic,0.7753370296114613,-0.508914934484674,0.2785521748004596,74,2173.394216299057
TIRMOO,1191_BNG_pbc,894.643410462153,13.592850429636531,0.34032840099171857,74,571.7467291355133
TIRMOO,613_fri_c3_250_5,0.23354944466651542,-2.9087229396590897,0.9443624961661945,77,235.3511688709259
TIRMOO,631_fri_c1_500_5,0.2211520485977351,-3.017809622650125,0.9555364603151332,94,255.052152633667
TIRMOO,650_fri_c0_500_50,0.3901090066905999,-1.882658149155266,0.8348784893534396,44,16.600687980651855
TIRMOO,631_fri_c1_500_5,0.22299684423220115,-3.0011953180945152,0.9581095667282168,89,250.92732119560242
TIRMOO,562_cpu_small,3.0518150954866656,2.231473053767912,0.9713049807757923,91,618.5927329063416
TIRMOO,590_fri_c0_1000_50,0.3991569252994657,-1.8368012858463527,0.8422976818417671,50,20.36453890800476
TIRMOO,712_chscase_geyser1,7.442587326021278,4.014437094529453,0.695463686899531,88,282.1183497905731
TIRMOO,574_house_16H,40409.53542110239,21.21364212274894,0.4185841806510099,86,813.2937607765198
TIRMOO,banana,0.6040569499401366,-1.0081735950235913,0.630935855263044,86,700.0913457870483
TIRMOO,654_fri_c0_500_10,0.21226994751945266,-3.099792953921384,0.961951939273727,77,120.75423574447632
TIRMOO,556_analcatdata_apnea2,1233.52740698281,14.235266309195959,0.8170681326409894,88,330.18208050727844
TIRMOO,641_fri_c1_500_10,0.2628931383223958,-2.6720152950795217,0.9328428352488298,83,133.72329998016357
TIRMOO,579_fri_c0_250_5,0.23449090717152846,-2.9006769344710523,0.9368219156607881,92,224.64547729492188
TIRMOO,666_rmftsa_ladata,1.7370782752596374,1.1044090994413818,0.5882227235634017,110,324.460337638855
TIRMOO,609_fri_c0_1000_5,0.1923738399425346,-3.296629434059059,0.9694583996192447,83,302.98362922668457
TIRMOO,560_bodyfat,1.1327786605331471,0.24934721194738774,0.9816285762657465,86,297.5930349826813
TIRMOO,608_fri_c3_1000_10,0.24512252404659907,-2.81199419059086,0.9465035381209906,80,138.39644813537598
TIRMOO,608_fri_c3_1000_10,0.2602072787348992,-2.69255347935785,0.9431522148718946,88,132.71113061904907
TIRMOO,227_cpu_small,3.0518150954866656,2.231473053767912,0.9713049807757923,91,617.9883201122284
TIRMOO,557_analcatdata_apnea1,1130.8179918300295,14.06139307280424,0.8526705095245158,76,408.11739349365234
TIRMOO,602_fri_c3_250_10,0.35878781624894357,-2.0500482126335795,0.8985724704268325,70,109.43026518821716
TIRMOO,519_vinnie,1.9388917505022365,1.32423309442972,0.6486143141455063,109,316.8752553462982
TIRMOO,561_cpu,95.63946019100959,9.121170996796439,0.8419458119239995,85,292.38787388801575
TIRMOO,542_pollution,49.59012845315651,7.807583581602615,0.2119438499240851,94,291.40689063072205
TIRMOO,banana,0.6134577436637779,-0.9772877893739765,0.6131000804460438,86,714.9242367744446
TIRMOO,690_visualizing_galaxy,13.899808639675003,5.263750146224051,0.9783642967223227,94,284.66569542884827
TIRMOO,1191_BNG_pbc,893.1765686745059,13.58956857322167,0.3451018280850817,80,585.7536971569061
TIRMOO,529_pollen,1.426765731576723,0.7108203130719111,0.7830383625678149,97,404.28289246559143
TIRMOO,599_fri_c2_1000_5,0.19909739771633947,-3.22792227646352,0.9633485333775296,86,274.49062514305115
TIRMOO,225_puma8NH,3.1183430242321193,2.2746035575410457,0.7017190262424953,85,2886.567759990692
TIRMOO,607_fri_c4_1000_50,0.4885180094555998,-1.43275788266029,0.7752303043515041,56,25.35494065284729
